,Unique ID,Indicator ID,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Name_Annual vehicle miles traveled,Name_Annual vehicle miles traveled (cars),Name_Annual vehicle miles traveled (trucks),Name_Asthma emergency department visits due to PM2.5,Name_Asthma emergency departments visits due to Ozone,Name_Asthma hospitalizations due to Ozone,Name_Boiler Emissions- Total NOx Emissions,Name_Boiler Emissions- Total PM2.5 Emissions,Name_Boiler Emissions- Total SO2 Emissions,Name_Cardiac and respiratory deaths due to Ozone,Name_Cardiovascular hospitalizations due to PM2.5 (age 40+),Name_Deaths due to PM2.5,Name_Fine particles (PM 2.5),Name_Nitrogen dioxide (NO2),Name_Outdoor Air Toxics - Benzene,Name_Outdoor Air Toxics - Formaldehyde,Name_Ozone (O3),Name_Respiratory hospitalizations due to PM2.5 (age 20+),Measure_Annual average concentration,Measure_Estimated annual rate,Measure_Estimated annual rate (age 18+),Measure_Estimated annual rate (age 30+),Measure_Estimated annual rate (under age 18),Measure_Mean,Measure_Million miles,Measure_Number per km2,Measure Info_mcg/m3,Measure Info_number,"Measure Info_per 100,000","Measure Info_per 100,000 adults","Measure Info_per 100,000 children",Measure Info_per square mile,Measure Info_ppb,Measure Info_Âµg/m3,Geo Type Name_Borough,Geo Type Name_CD,Geo Type Name_Citywide,Geo Type Name_UHF34,Geo Type Name_UHF42
15723,130479,641,407.0,Southwest Queens,2013,01/01/2013,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
15724,130480,641,408.0,Jamaica,2013,01/01/2013,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
15725,175409,375,407.0,Southwest Queens,Winter 2011-12,12/01/2011,23.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15726,549865,375,408.0,Jamaica,Summer 2017,06/01/2017,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15727,171593,375,101.0,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15728,171661,375,101.0,Kingsbridge - Riverdale,Winter 2011-12,12/01/2011,21.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15729,227587,646,208.0,Riverdale and Fieldston (CD8),2011,01/01/2011,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15730,227571,646,104.0,Clinton and Chelsea (CD4),2011,01/01/2011,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15731,227585,646,206.0,Belmont and East Tremont (CD6),2011,01/01/2011,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
15732,177893,365,503.0,Willowbrook,Summer 2011,06/01/2011,11.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15733,410855,365,503.0,Willowbrook,Winter 2015-16,12/01/2015,7.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15734,742252,365,403.0,Flushing - Clearview,Winter 2020-21,12/01/2020,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15735,130427,640,403.0,Flushing - Clearview,2013,01/01/2013,5.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
15736,130429,640,405.0,Ridgewood - Forest Hills,2013,01/01/2013,2.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
15737,336778,375,208.0,Riverdale and Fieldston (CD8),Annual Average 2015,01/01/2015,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15738,643608,375,208.0,Riverdale and Fieldston (CD8),Winter 2018-19,12/01/2018,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
15739,667178,375,303.0,East Harlem,Winter 2019-20,12/01/2019,26.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15740,176591,375,503.0,Willowbrook,Annual Average 2010,12/01/2009,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15741,175457,375,503.0,Willowbrook,Winter 2012-13,12/01/2012,19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15742,643439,375,503.0,Willowbrook,Summer 2019,06/01/2019,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15743,175449,375,405.0,Ridgewood - Forest Hills,Winter 2012-13,12/01/2012,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15744,643415,375,405.0,Ridgewood - Forest Hills,Summer 2019,06/01/2019,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15745,667298,375,503.0,Willowbrook,Winter 2019-20,12/01/2019,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15746,336581,375,403.0,Flushing - Clearview,Summer 2015,06/01/2015,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15747,643409,375,403.0,Flushing - Clearview,Summer 2019,06/01/2019,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15748,176625,375,405.0,Ridgewood - Forest Hills,Annual Average 2011,12/01/2010,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15749,667249,375,405.0,Ridgewood - Forest Hills,Annual Average 2020,01/01/2020,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15750,172169,375,503504.0,Southern SI,Summer 2011,06/01/2011,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15751,412650,375,503504.0,Southern SI,Summer 2016,06/01/2016,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15752,412649,375,503504.0,Southern SI,Winter 2015-16,12/01/2015,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15753,741115,375,503504.0,Southern SI,Winter 2020-21,12/01/2020,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15754,151471,653,503.0,Willowbrook,2009-2011,01/01/2009,47.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15755,151435,653,105.0,Crotona -Tremont,2009-2011,01/01/2009,183.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15756,151433,653,103.0,Fordham - Bronx Pk,2009-2011,01/01/2009,125.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15757,151529,655,103.0,Fordham - Bronx Pk,2009-2011,01/01/2009,43.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15758,151557,655,403.0,Flushing - Clearview,2009-2011,01/01/2009,11.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15759,130791,648,105.0,Crotona -Tremont,2005-2007,01/01/2005,257.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15760,179150,365,1.0,New York City,Winter 2010-11,12/01/2010,12.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15761,179182,365,1.0,New York City,Annual Average 2013,12/01/2012,8.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15762,179163,365,1.0,New York City,Summer 2009,06/01/2009,10.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15763,742392,365,1.0,New York City,Annual Average 2021,01/01/2021,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15764,823352,365,1.0,New York City,Summer 2022,06/01/2022,6.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15765,179181,365,1.0,New York City,Annual Average 2012,12/01/2011,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15766,179808,640,1.0,New York City,2015,01/01/2015,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
15767,179760,642,1.0,New York City,2015,01/01/2015,27.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
15768,179856,641,1.0,New York City,2015,01/01/2015,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
15769,742391,365,1.0,New York City,Summer 2021,06/01/2021,8.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15770,823353,365,1.0,New York City,Winter 2021-22,12/01/2021,6.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15771,179166,365,1.0,New York City,Summer 2012,06/01/2012,10.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15772,179167,365,1.0,New York City,Summer 2013,06/01/2013,10.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15773,410965,365,1.0,New York City,Annual Average 2016,12/31/2015,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15774,605891,365,1.0,New York City,Annual Average 2018,01/01/2018,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15775,173696,365,309310.0,Union Square-Lower Manhattan,Summer 2011,06/01/2011,12.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15776,178563,365,501.0,Port Richmond,Annual Average 2012,12/01/2011,8.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15777,213805,365,410.0,South Ozone Park and Howard Beach (CD10),Winter 2013-14,12/01/2013,10.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15778,213807,365,412.0,Jamaica and Hollis (CD12),Winter 2013-14,12/01/2013,10.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15779,823562,365,412.0,Jamaica and Hollis (CD12),Annual Average 2022,01/01/2022,5.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15780,213761,365,108.0,Upper East Side (CD8),Winter 2013-14,12/01/2013,14.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15781,650053,365,412.0,Jamaica and Hollis (CD12),Annual Average 2019,01/01/2019,6.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15782,650047,365,410.0,South Ozone Park and Howard Beach (CD10),Annual Average 2019,01/01/2019,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15783,649915,365,108.0,Upper East Side (CD8),Annual Average 2019,01/01/2019,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15784,605995,365,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2017-18,12/01/2017,8.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15785,823508,365,312.0,Borough Park (CD12),Annual Average 2022,01/01/2022,5.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15786,410949,365,309310.0,Union Square-Lower Manhattan,Summer 2016,06/01/2016,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15787,410948,365,309310.0,Union Square-Lower Manhattan,Winter 2015-16,12/01/2015,9.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15788,179787,640,401.0,Long Island City - Astoria,2015,01/01/2015,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
15789,177933,365,501.0,Port Richmond,Summer 2012,06/01/2012,10.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15790,410821,365,401.0,Long Island City - Astoria,Annual Average 2016,12/31/2015,8.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15791,173662,365,309310.0,Union Square-Lower Manhattan,Summer 2010,06/01/2010,13.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15792,742375,365,309310.0,Union Square-Lower Manhattan,Winter 2020-21,12/01/2020,7.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15793,823532,365,402.0,Woodside and Sunnyside (CD2),Annual Average 2022,01/01/2022,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15794,213778,365,301.0,Greenpoint and Williamsburg (CD1),Winter 2013-14,12/01/2013,13.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15795,605968,365,301.0,Greenpoint and Williamsburg (CD1),Winter 2017-18,12/01/2017,10.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15796,649894,365,101.0,Financial District (CD1),Annual Average 2019,01/01/2019,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15797,168395,365,102.0,Greenwich Village and Soho (CD2),Winter 2008-09,12/01/2008,15.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15798,823345,365,102.0,Greenwich Village and Soho (CD2),Annual Average 2022,01/01/2022,8.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15799,168450,365,501.0,St. George and Stapleton (CD1),Winter 2008-09,12/01/2008,12.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15800,168406,365,201.0,Mott Haven and Melrose (CD1),Winter 2008-09,12/01/2008,14.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15801,605932,365,201.0,Mott Haven and Melrose (CD1),Winter 2017-18,12/01/2017,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15802,213766,365,201.0,Mott Haven and Melrose (CD1),Winter 2013-14,12/01/2013,13.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15803,606064,365,501.0,St. George and Stapleton (CD1),Winter 2017-18,12/01/2017,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15804,650062,365,501.0,St. George and Stapleton (CD1),Annual Average 2019,01/01/2019,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15805,823156,365,201.0,Mott Haven and Melrose (CD1),Annual Average 2022,01/01/2022,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15806,650065,365,502.0,South Beach and Willowbrook (CD2),Annual Average 2019,01/01/2019,5.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15807,823574,365,502.0,South Beach and Willowbrook (CD2),Annual Average 2022,01/01/2022,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15808,173639,365,203.0,Bedford Stuyvesant - Crown Heights,Summer 2010,06/01/2010,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15809,173673,365,203.0,Bedford Stuyvesant - Crown Heights,Summer 2011,06/01/2011,11.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15810,179770,640,410.0,Rockaways,2015,01/01/2015,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
15811,742294,365,103.0,Fordham - Bronx Pk,Winter 2020-21,12/01/2020,6.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15812,410871,365,104.0,Pelham - Throgs Neck,Summer 2016,06/01/2016,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15813,410912,365,303.0,East Harlem,Winter 2015-16,12/01/2015,8.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15814,173110,365,403.0,Flushing - Clearview,Winter 2008-09,12/01/2008,12.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15815,823432,365,204.0,East New York,Annual Average 2022,01/01/2022,5.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15816,605809,365,203.0,Bedford Stuyvesant - Crown Heights,Winter 2017-18,12/01/2017,8.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15817,649807,365,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2019,01/01/2019,6.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15818,211865,365,204.0,East New York,Winter 2013-14,12/01/2013,11.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15819,605773,365,409.0,Southeast Queens,Winter 2017-18,12/01/2017,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15820,173116,365,305307.0,Upper East Side-Gramercy,Winter 2008-09,12/01/2008,16.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15821,211885,365,305307.0,Upper East Side-Gramercy,Winter 2013-14,12/01/2013,15.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15822,173227,365,103.0,Fordham - Bronx Pk,Winter 2012-13,12/01/2012,11.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15823,172164,375,305307.0,Upper East Side-Gramercy,Summer 2011,06/01/2011,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15824,336608,375,502.0,Stapleton - St. George,Summer 2015,06/01/2015,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15825,643436,375,502.0,Stapleton - St. George,Summer 2019,06/01/2019,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15826,667232,375,402.0,West Queens,Winter 2019-20,12/01/2019,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15827,336657,375,210.0,Coney Island - Sheepshead Bay,Winter 2014-15,12/01/2014,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15828,172095,375,410.0,Rockaways,Summer 2009,06/01/2009,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15829,172741,375,410.0,Rockaways,Annual Average 2013,12/01/2012,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15830,151470,653,502.0,Stapleton - St. George,2009-2011,01/01/2009,101.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15831,151566,655,502.0,Stapleton - St. George,2009-2011,01/01/2009,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15832,172129,375,410.0,Rockaways,Summer 2010,06/01/2010,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15833,412593,375,210.0,Coney Island - Sheepshead Bay,Summer 2016,06/01/2016,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
